Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,OrderTime,OrderDate,Order Status,Delivery,Distance,DistanceKM,Items in order,Item_Count,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6483905264,"10:13 PM, January 01 2025",10:13 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Peri Peri Paneer Pizza, 1 x Tripple Cheese Pizza",,,Buy 1 Get 1 - â‚¹549.00,579,28.95,0,0,0,0,607.95,,,,,,14.37,0.6,Correctly,,244b95c36347b2bbbc8cfd31ddda84efb642998494947d8f81a94c46a034821e,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6478131386,"09:42 PM, January 01 2025",9:42 PM, January 01 2025,Delivered,Zomato Delivery,4km,4,"1 x All About Chicken Pizza, 1 x Jamaican Chicken Melt, 1 x Bageecha Pizza, 1 x Mushroom Mozzarella Melt",,,Buy 1 Get 1 - â‚¹1338.00,1386,69.3,0,0,0,0,1455.3,,,,,,25.12,5.4,Correctly,,acf55b6f760f67fad9c239f0e074b9561f9eec65d8be80461307bf5c996f92aa,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6488675622,"09:41 PM, January 01 2025",9:41 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Murgh Amritsari Seekh Pizza, 1 x Makhani Paneer Pizza",,,Buy 1 Get 1 - â‚¹579.00,629,31.45,0,0,0,0,660.45,,,,,,15.7,1.4,Correctly,,6493faf9bffd6ca83dd774284b8b2d0c2e45de4985f337c44f0c86e99307c260,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6482252751,"08:51 PM, January 01 2025",8:51 PM, January 01 2025,Delivered,Zomato Delivery,7km,7,"1 x Tripple Cheese Pizza, 1 x Masala Paneer Pide",,,Buy 1 Get 1 - â‚¹319.00,549,27.45,0,0,0,0,576.45,,,,,,13.27,0.4,Correctly,,b1a99385b0a0782bb8ac77fc2606a7b1c006a359e1fca682adc32ca9c9a6e584,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6491386103,"08:46 PM, January 01 2025",8:46 PM, January 01 2025,Delivered,Zomato Delivery,7km,7,"1 x Masala Paneer Pide, 1 x Masala Potato Pide",,,Buy 1 Get 1 - â‚¹299.00,319,15.95,0,0,0,0,334.95,,,,,,12.9,12.5,Correctly,,e0b06e0d07a223c86b7f61f348c3aa72a56d3b4ff59d7a7231e7508ff4f20384,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6490548703,"08:41 PM, January 01 2025",8:41 PM, January 01 2025,Delivered,Zomato Delivery,5km,5,"1 x Makhani Paneer Pizza, 1 x Bageecha Pizza",,,Buy 1 Get 1 - â‚¹579.00,599,29.95,0,0,0,0,628.95,4,,,,,16.62,0.6,Correctly,,6de31233dfe4ed7cc849fb63d8575f2010bfb5c7a5c19fd48c3f0f915e9d66e1,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6483931257,"08:38 PM, January 01 2025",8:38 PM, January 01 2025,Delivered,Zomato Delivery,7km,7,"1 x Murgh Amritsari Seekh Melt, 1 x Jamaican Chicken Melt",,,Buy 1 Get 1 - â‚¹479.00,479,23.95,0,0,0,0,502.95,,,,,,2.85,13.7,Incorrectly,,e0b06e0d07a223c86b7f61f348c3aa72a56d3b4ff59d7a7231e7508ff4f20384,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6490216381,"08:22 PM, January 01 2025",8:22 PM, January 01 2025,Delivered,Zomato Delivery,5km,5,"2 x Mushroom Mozzarella Melt, 2 x Bageecha Pizza",,,Buy 1 Get 1 - â‚¹1327.00,1327,66.35,0,0,0,0,1393.35,5,,,,,24.33,6.4,Correctly,,518315a095dbd85f58de61be662a4dc3cd582e9871d57476f0eb48af0ccf6384,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6490644924,"08:16 PM, January 01 2025",8:16 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Chilli Cheese Garlic Bread, 1 x Bellpepper Onion Pizza, 1 x Salted Crisper Fries, 1 x Peri Peri Paneer Pizza",,,Buy 1 Get 1 - â‚¹758.00,838,41.9,0,0,0,0,879.9,,,,,,18.65,3.7,Correctly,,8fce37840fc730c1ccf29f8aace4f882bfc16607c9205f0a93ed494b72cceeea,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6484861836,"07:53 PM, January 01 2025",7:53 PM, January 01 2025,Delivered,Zomato Delivery,9km,9,"1 x Bageecha Pizza, 1 x All About Chicken Pizza",,,Buy 1 Get 1 - â‚¹599.00,659,32.95,0,0,0,0,691.95,5,Wanted to try some new place and this was a surprise. Awesome pizzas. The bread base is good and toppings are adequate.,,,,16.48,2.1,Correctly,,7e9140ede809d6ca4898c165e12f6025a603ea22b49415a9cf152d4598d5fc05,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6491073493,"07:47 PM, January 01 2025",7:47 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,1 x Chilli Cheese Garlic Bread,,,50% off upto Rs.100,259,8.45,90,0,0,0,177.45,,,,,,8.88,0.4,Correctly,,e92f62ee17b04ddf9d0946c54983df445fbaada1e83362fed7488cd7e67e5e63,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6485583214,"07:42 PM, January 01 2025",7:42 PM, January 01 2025,Delivered,Zomato Delivery,4km,4,"1 x Pepperoni Garlic Bread, 1 x Murgh Amritsari Garlic Bread, 1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza",,,Buy 1 Get 1 - â‚¹1088.00,1148,57.4,0,0,0,0,1205.4,,,,,,17,2.9,Correctly,,f2dabd3689745f20a4e0c366ddd58ff60adb9683072c7b0d1f9af0d1626d3a2e,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6487625703,"06:59 PM, January 01 2025",6:59 PM, January 01 2025,Delivered,Zomato Delivery,9km,9,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",,,Buy 1 Get 1 - â‚¹579.00,599,29.95,0,0,0,0,628.95,,,,,,14.48,2.1,Correctly,,f7d6aac245900466c91e6f38d9ed8235f16adcbf989fe090c8a864303b6c16e0,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6482077575,"06:53 PM, January 01 2025",6:53 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Tripple Cheese Pizza, 1 x Bageecha Pizza",,,Buy 1 Get 1 - â‚¹549.00,599,29.95,0,0,0,0,628.95,,,,,,17.18,6.3,Correctly,,70d6d52dbf6a8a384cac7133207cf3d3a65275d41051ee4256191aacac973390,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6490348908,"06:42 PM, January 01 2025",6:42 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Bageecha Pizza, 1 x Tripple Cheese Pizza",,,Buy 1 Get 1 - â‚¹749.00,799,39.95,0,0,0,0,838.95,3,,,,,15.22,6.5,Correctly,,9fd49b73f3b40f70b9cc2c6ed9bc62e642ec5c697cf25e1b1ae2affe1e945944,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6475178212,"05:12 PM, January 01 2025",5:12 PM, January 01 2025,Delivered,Zomato Delivery,4km,4,"1 x Makhani Paneer Pizza, 1 x Bageecha Pizza",,,Buy 1 Get 1 - â‚¹579.00,599,29.95,0,0,0,0,628.95,5,,,,,16.08,5.8,Correctly,,d4b8efe33941b69bf8a7f560a3b091dcb2fca8483bfe58ef74a23a406b657e18,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6484041001,"03:45 PM, January 01 2025",3:45 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,2 x Tripple Cheese Pizza,,,Buy 1 Get 1 - â‚¹749.00,749,37.45,0,0,0,0,786.45,,,,,,18.5,7.6,Correctly,,415a595671eafb35376740cc70bf6e237b5856cea9996830d7e356052e40d7b7,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6488962675,"02:34 PM, January 01 2025",2:34 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,2 x Murgh Amritsari Seekh Pizza,,,Buy 1 Get 1 - â‚¹629.00,629,31.45,0,0,0,0,660.45,5,,,,,17.02,8.5,Correctly,,1e7e3c336767301b626079af832240296b7997cff6ff61b61bbd07f8ffc5f8fd,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6488045091,"02:33 PM, January 01 2025",2:33 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,2 x Murgh Amritsari Garlic Bread,,,Buy 1 Get 1 - â‚¹289.00,289,14.45,0,0,0,0,303.45,,,,,,14.05,3.1,Correctly,,cc123689d87dd3f03df5d383a13167117139f790b1df7133c02ddba6ca034a19,,
21077127,Aura Pizzas,Sector 135,Delhi NCR,6488864136,"12:32 PM, January 01 2025",12:32 PM, January 01 2025,Delivered,Zomato Delivery,4km,4,"2 x Herbed Potato, 1 x Masala Potato Pide",,,,595,14.88,0,297.5,0,0,312.38,,,,,,16.48,2.7,Correctly,,e446f483bf712f78b5b452402e35ca07b1dd13aae76861f56f625dbbb9cb0a66,,
21114574,Dilli Burger Adda,Sector 135,Delhi NCR,6514966558,"07:53 PM, January 10 2025",7:53 PM, January 10 2025,Delivered,Zomato Delivery,2km,2,"1 x Mutton Smashed Double Burger, 1 x Raw Masala Lemon Shikanji",,,Flat 15% off,585.24,25.31,79.01,0,0,0,531.54,,,,,,22.05,5.9,Correctly,,7f90f12cf974edf5594be15f95f85bc9fdbb6c616c5e1bcec165bd3e3e225880,,
21114574,Dilli Burger Adda,Shahdara,Delhi NCR,6511600199,"08:47 PM, January 09 2025",8:47 PM, January 09 2025,Delivered,Zomato Delivery,4km,4,"1 x Grilled Chicken Dirty Burger, 1 x Chicken Smashed Burger, 1 x Atomic Veg Burger",,,Flat Rs.175 off,960,40.15,157,0,0,0,843.15,,,,,,26.58,9.9,Correctly,,7b1c0a170a11769dea7315383c1c250b1625224a5939d42abc42a683674e4b65,,
21114574,Dilli Burger Adda,Shahdara,Delhi NCR,6498278431,"01:39 PM, January 09 2025",1:39 PM, January 09 2025,Delivered,Zomato Delivery,2km,2,"1 x Mutton Smashed Burger, 2 x Chicken Smashed Burger",,,Flat Rs.175 off,1030,43.65,157,0,0,0,916.65,,,,,,25.43,12.1,Correctly,,add26cbe797c4a976733f84db51dfaa0fff9ff5a96f57542570671c21b7ee40f,,
21114574,Dilli Burger Adda,Shahdara,Delhi NCR,6495947042,"01:10 PM, January 05 2025",1:10 PM, January 05 2025,Delivered,Zomato Delivery,4km,4,"1 x Peri Peri Crisper Fries, 1 x Classic Bacon Melt Tenderloin Burger",,,,689,34.45,0,0,0,0,723.45,,,,,,27.37,16.5,Correctly,,d00e3bfb18406c2e55a1b883623fdfa68145d7828f0fae4107e17f9b334b9822,,
21143186,Tandoori Junction,Greater Kailash 2 (GK2),Delhi NCR,6507727196,"02:57 AM, January 10 2025",2:57 AM, January 10 2025,Delivered,Zomato Delivery,5km,5,1 x Chicken 65 Boneless Grilled Chicken Breast,,,,649,38.94,0,0,0,0,687.94,,,,,,16.18,9.7,Correctly,,75189a2ab8c759f97ee90e6aff4151c867f9d5399c75bffa2a8272da865a9fc0,,
21143186,Tandoori Junction,Greater Kailash 2 (GK2),Delhi NCR,6507772446,"02:42 AM, January 08 2025",2:42 AM, January 08 2025,Delivered,Zomato Delivery,5km,5,1 x Chicken 65 Boneless Grilled Chicken Breast,,,,649,38.94,0,0,0,0,687.94,,,,,,18.25,1.6,Correctly,,75189a2ab8c759f97ee90e6aff4151c867f9d5399c75bffa2a8272da865a9fc0,,
21143186,Tandoori Junction,Greater Kailash 2 (GK2),Delhi NCR,6498113021,"03:06 AM, January 06 2025",3:06 AM, January 06 2025,Delivered,Zomato Delivery,5km,5,2 x Chicken 65 Boneless Grilled Chicken Breast,,,,1298,77.88,0,0,0,0,1375.88,,,,,,26.78,6.3,Correctly,,75189a2ab8c759f97ee90e6aff4151c867f9d5399c75bffa2a8272da865a9fc0,,
21143186,Tandoori Junction,Greater Kailash 2 (GK2),Delhi NCR,6503479382,"02:07 AM, January 06 2025",2:07 AM, January 06 2025,Delivered,Zomato Delivery,9km,9,1 x Peri Peri Grilled Chicken Quarter,,,,629,37.74,0,0,0,0,666.74,,,,,,17.23,9.3,Correctly,,4642fa3a49d320ec9c82b51a1bf1e32ef54a189b17c0a6c90bb54c3b59caa2fe,,
21143186,Tandoori Junction,Greater Kailash 2 (GK2),Delhi NCR,6502180523,"07:13 PM, January 05 2025",7:13 PM, January 05 2025,Delivered,Zomato Delivery,7km,7,1 x Grlld Vegetables,,,,199,11.94,0,0,0,0,210.94,,,,,,18.25,0.7,Correctly,,30b1c82a1a1c3333085fd55f1a44bc8cb0e3aff398427e5eb8e66791521ee225,,
21143186,Tandoori Junction,Greater Kailash 2 (GK2),Delhi NCR,6489462901,"01:15 AM, January 03 2025",1:15 AM, January 03 2025,Delivered,Zomato Delivery,5km,5,"1 x Chicken 65 Boneless Grilled Chicken Breast, 1 x Peri Peri Boneless Grilled Chicken Breast",,,,1368,82.08,0,0,0,0,1450.08,,,,,,25.17,0.2,Correctly,,75189a2ab8c759f97ee90e6aff4151c867f9d5399c75bffa2a8272da865a9fc0,,
21145152,Tandoori Junction,Sector 4,Delhi NCR,6504803256,"07:25 PM, January 10 2025",7:25 PM, January 10 2025,Delivered,Zomato Delivery,5km,5,"1 x Peri Peri Boneless Grilled Chicken Breast, 1 x Peri Peri dip, 1 x Grlld Potatoes, 1 x Iced Green Tea - Mojito",,,,983.24,58.99,0,0,0,0,1042.23,5,,,,,21.68,6.2,Incorrectly,,bb765466dd3e6d0075bed5f83db023b23f96281aef46126f06acbf23456813ce,,
21145152,Tandoori Junction,Sector 4,Delhi NCR,6499741470,"02:09 AM, January 08 2025",2:09 AM, January 08 2025,Delivered,Zomato Delivery,9km,9,1 x Carribean Jerk Grilled Chicken Quarter,,,,599,35.94,0,0,0,0,634.94,,,,,,12.88,1.5,Correctly,,c2c025a074d18cbcedb5a1c1f499ccea177fd9fe64590f9a64392e577b8e630d,,
21145152,Tandoori Junction,Sector 4,Delhi NCR,6491750966,"12:12 AM, January 04 2025",12:12 AM, January 04 2025,Delivered,Zomato Delivery,6km,6,"1 x Coleslaw, 1 x Grlld Vegetables",,,,378,22.68,0,0,0,0,400.68,,,,,,7.47,1.9,Correctly,,83649e9e10d05e8fbaf559dbd37be11be9dff9301ded08ede8a8c11c5ea5f210,,
21145152,Tandoori Junction,Sector 4,Delhi NCR,6485506562,"07:14 PM, January 02 2025",7:14 PM, January 02 2025,Delivered,Zomato Delivery,4km,4,"1 x Smoky BBQ Boneless Grilled Chicken Breast, 1 x Carribean Jerk dip, 1 x Angara Boneless Grilled Chicken Breast",,,,1388,83.28,0,0,0,0,1471.28,5,,,,,17.23,1.2,Correctly,,11f2f24056c2f71abd19d6f9f29ec3ed450f30d3638db2b3670443ba1eecb014,,
21145152,Tandoori Junction,Sector 4,Delhi NCR,6489409863,"11:51 PM, January 01 2025",11:51 PM, January 01 2025,Delivered,Zomato Delivery,6km,6,"1 x Peri Peri Boneless Grilled Chicken Breast, 1 x Chicken 65 Boneless Grilled Chicken Breast",,,,1348,80.88,0,0,0,0,1428.88,,,,,,19.13,13.5,Correctly,,2ef9d63c82484e2f2f2cee1fbff2c73a3dee2b6e2356f441b1508d1de7e75cb2,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6503001828,"10:54 PM, January 05 2025",10:54 PM, January 05 2025,Delivered,Zomato Delivery,1km,1,"1 x Tripple Cheese Pizza, 1 x Loaded Chicken Pepperoni Pizza",,Order: EXTRA TOMATO SAUCE PLEASE,Flat 15% off,1498,64.79,202.23,0,0,0,1360.56,,,,,,17.62,1.5,Correctly,,bb8a657fbc767bb2ec879263a12e150166a10f65aef41b2d9cb80211689cc5d1,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6488847343,"04:20 PM, January 05 2025",4:20 PM, January 05 2025,Delivered,Zomato Delivery,3km,3,"1 x Cheesy Garlic Bread, 1 x Peri Peri Paneer Pizza",,,Flat Rs.175 off,1008,42.55,157,0,0,0,893.55,,,,,,24.68,15.2,Correctly,,61a0444578b88a2ebe966a01706af6c0d354dae9d36ccdbde9568d772d39bf71,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6494402086,"04:11 PM, January 05 2025",4:11 PM, January 05 2025,Delivered,Zomato Delivery,3km,3,"1 x Jamaican Chicken Melt, 1 x Fried Chicken Tenders",,,,723,36.15,0,0,0,0,759.15,,,,,,23.87,0.2,Correctly,,bf6e0cf42964566e8c98688b22f9400e901f98520ef2bf8b8412c5b82f8a94ed,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6500036181,"11:05 PM, January 04 2025",11:05 PM, January 04 2025,Delivered,Zomato Delivery,7km,7,"1 x Masala Paneer Pide, 1 x Mushroom Mozzarella Melt",,,Flat Rs.110 off,768,35.24,0,0,0,63.3,739.94,,,,,,16.13,3.3,Incorrectly,,8480b7772b9cdf614e59cc1a322a5364885150b7d5b590a5766a622d9965404b,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6494231285,"09:54 PM, January 04 2025",9:54 PM, January 04 2025,Delivered,Zomato Delivery,9km,9,"1 x Cheesy Garlic Bread, 1 x Margherita Pizza, 1 x All About Chicken Pizza",,,Flat 15% off,1467,63.45,198.05,0,0,0,1332.4,,,,,,17.23,0.3,Correctly,,0a78d58bb81cebd284124315d0ad2eea34384ff4f98068674ec11b27717a36e0,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6495522797,"09:42 PM, January 04 2025",9:42 PM, January 04 2025,Delivered,Zomato Delivery,1km,1,1 x Bageecha Pizza,,,50% off upto Rs.100,599,25.45,90,0,0,0,534.45,,,,,,12.77,0.7,Correctly,,5e7d0cd9651022bfa12a0fef472529ceb89ceaff4b50e2fe98a68c8b74c581db,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6493642992,"09:38 PM, January 04 2025",9:38 PM, January 04 2025,Delivered,Zomato Delivery,4km,4,1 x Chicken Pepperoni Pizza,,,50% off upto Rs.100,599,25.45,90,0,0,0,534.45,,,,,,10.05,1.1,Correctly,,10534af87c61fd9a6cde11662b6b3cf031545a93ff2bbb57da101a2c7931b41c,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6497394395,"05:41 PM, January 04 2025",5:41 PM, January 04 2025,Delivered,Zomato Delivery,6km,6,1 x Jamaican Chicken Melt,,,50% off upto Rs.100,479,19.45,90,0,0,0,408.45,,,,,,13.22,0.9,Correctly,,9a7b46a3cb4ada99ae51de4891e370a9748199419a17ad8e7afee34b93344e0e,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6494749735,"05:29 PM, January 04 2025",5:29 PM, January 04 2025,Delivered,Zomato Delivery,6km,6,"1 x All About Chicken Pizza, 1 x Tripple Cheese Pizza",,Order: cook chicken properly..make it soft.. make everything fresh..nd don't add dhaniya on top of pizza,Flat 15% off,1287,50.19,173.75,0,0,109.4,1054.04,5,,,,,19.28,0.5,Correctly,,80f65046ebf8b40d76261c9fb3cbc4aebff3a3ab0f486435b6f04351131ba39c,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6498400119,"04:02 PM, January 04 2025",4:02 PM, January 04 2025,Delivered,Zomato Delivery,5km,5,1 x All About Chicken Pizza,,,Flat 15% off,859,37.15,115.97,0,0,0,780.18,,,,,,22.2,15.3,Correctly,,141fb36f3c6ddabeadfbc4c22e88bea72cb00116a0ab8c1fc9450cab7376a133,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6487602337,"10:09 PM, January 03 2025",10:09 PM, January 03 2025,Delivered,Zomato Delivery,2km,2,"1 x Peri Peri Paneer Pizza, 1 x Salted Fries, 1 x Fried Chicken Tenders",,,Flat 15% off,942,40.74,127.17,0,0,0,855.57,,,,,,20.03,5.9,Correctly,,c1f759138c87b476f8700278756fbb877884f841f934f451d26b7f0e70cae7e7,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6496201926,"08:13 PM, January 03 2025",8:13 PM, January 03 2025,Delivered,Zomato Delivery,7km,7,"1 x Tripple Cheese Pizza, 1 x Margherita Pizza",,,,1584,79.2,0,0,0,0,1663.2,,,,,,32.7,15,Correctly,,ed7a4da4e5b8cca97af74d23df81a3c027979c454df61ac869219e84ccfc3984,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6492841257,"08:08 PM, January 03 2025",8:08 PM, January 03 2025,Delivered,Zomato Delivery,1km,1,"1 x Makhani Paneer Pizza, 1 x Onion Rings, 1 x Peri Peri Grilled Chicken Pizza, 1 x Herbed Potato, 1 x All About Chicken Pizza",,,,2764,138.2,0,0,0,0,2902.2,,,,,,28.65,1.9,Correctly,,d791928e66a18da1b765eeda7cac67d857525081ba9fbef30bef5aff1a741507,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6496303601,"07:40 PM, January 03 2025",7:40 PM, January 03 2025,Delivered,Zomato Delivery,1km,1,"1 x Indian Masala Cripser Fries, 1 x Fried Chicken Tenders",,,,384,19.2,0,0,0,0,403.2,,,,,,15.15,2.7,Correctly,,e8e5860d2fb3f512580b8452a72f8b6b8d5ea01b88b03de449159c3df7cafc8d,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6468822982,"03:48 PM, January 03 2025",3:48 PM, January 03 2025,Delivered,Zomato Delivery,6km,6,1 x Makhani Paneer Pizza,,,,579,28.95,0,0,0,0,607.95,,,,,,17.28,1.7,Correctly,,9a7b46a3cb4ada99ae51de4891e370a9748199419a17ad8e7afee34b93344e0e,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6495949945,"03:39 PM, January 03 2025",3:39 PM, January 03 2025,Delivered,Zomato Delivery,2km,2,"1 x Salted Fries, 1 x Bageecha Pizza",,,50% off upto Rs.100,777,34.35,90,0,0,0,721.35,,,,,,15.2,6.4,Correctly,,97e6ba150b24707081f03ada0e9666b379c2350fd2fdf6cbbffb9d34ba05257d,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6490523319,"01:11 PM, January 03 2025",1:11 PM, January 03 2025,Delivered,Zomato Delivery,4km,4,"1 x Herbed Potato, 1 x Garlic Aioli, 1 x Mutton Seekh Pizza",,,,887,23.68,0,413.5,0,0,497.18,,,,,,17.52,1.1,Correctly,,6dc6255ec1da48344c1127b641aa3e1ea3881d986e6306c28c205f23291d5506,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6491628529,"08:38 PM, January 02 2025",8:38 PM, January 02 2025,Delivered,Zomato Delivery,2km,2,1 x Bageecha Pizza,,,,599,29.95,0,0,0,0,628.95,,,,,,17.33,0.3,Correctly,,642f075ce6e5a458b523572d5e856e557ecf2f4c9b747de54f2202a019efe776,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6476441011,"07:51 PM, January 02 2025",7:51 PM, January 02 2025,Delivered,Zomato Delivery,1km,1,"1 x Mushroom Pizza, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,,Flat 15% off,1467,63.45,198.05,0,0,0,1332.4,,,,,,16.47,1.4,Correctly,,ad559924c033772f10c1bfff41f99a881eceb8b311e7ec0efad24ea0b126a0ca,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6492709188,"07:46 PM, January 02 2025",7:46 PM, January 02 2025,Delivered,Zomato Delivery,3km,3,"1 x Bageecha Pizza, 1 x Margherita Pizza",,,,1058,52.9,0,0,0,0,1110.9,,,,,,16.35,2.2,Correctly,,d0e84ac5d2681c0be1e290d7347103fb98a64f1f79d7153cb2be54aa8cd20470,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6490686131,"06:53 PM, January 02 2025",6:53 PM, January 02 2025,Delivered,Zomato Delivery,5km,5,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",,,Flat 15% off,858,37.11,115.83,0,0,0,779.28,,,,,,16.7,3.1,Incorrectly,,5e1f5bbe867d6ad955bee948af392df2522ceef8acc00200fdea6dc1d03ac672,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6486583792,"01:11 PM, January 02 2025",1:11 PM, January 02 2025,Delivered,Zomato Delivery,2km,2,1 x Mutton Seekh Pizza,,,,837,20.93,0,418.5,0,0,439.43,,,,,,16.53,0.9,Correctly,,020b811c66c4b17d5fbb65c9e63e7fb2b6df39fd46c400d1f08a221e06c56732,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6490722655,"10:13 PM, January 01 2025",10:13 PM, January 01 2025,Delivered,Zomato Delivery,5km,5,"1 x Murgh Amritsari Seekh Pide, 1 x OG Cheese Pide",,,Buy 1 Get 1 - â‚¹349.00,349,17.45,0,0,0,0,366.45,,,,,,14.82,0.2,Correctly,,c4058ecdd56c8e0b113419073eecbac4c93f45659710dcb041ba166a61074dcc,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6482529060,"10:04 PM, January 01 2025",10:04 PM, January 01 2025,Delivered,Zomato Delivery,6km,6,"1 x Tripple Cheese Pizza, 1 x Bellpepper Onion Pizza",,,Buy 1 Get 1 - â‚¹549.00,579,28.95,0,0,0,0,607.95,,,,,,17.07,3.1,Correctly,,83d81e58334d4e7c6c51c9405f7bbbd393ff0311432dc259164fb45621fb67a3,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6491729786,"09:59 PM, January 01 2025",9:59 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Just Pepperoni Pizza, 1 x All About Chicken Pizza",,,Buy 1 Get 1 - â‚¹649.00,659,32.95,0,0,0,0,691.95,,,,,,16.38,1.2,Correctly,,ab2444a843bda5e3e5421ee1eaecc154007efd23b2f6e6c82c3222e6a6d45297,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6489997289,"08:42 PM, January 01 2025",8:42 PM, January 01 2025,Delivered,Zomato Delivery,<1km,0.5,"1 x Chicken Pepperoni Pizza, 1 x All About Chicken Pizza",,,Buy 1 Get 1 - â‚¹809.00,859,42.95,0,0,0,0,901.95,,,,,,15.4,0.9,Correctly,,229ea121f2d6ca6aa623e52276a5e1b7b01ee7462d807c44eda53ae9bee5d3bd,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6487415464,"08:22 PM, January 01 2025",8:22 PM, January 01 2025,Delivered,Zomato Delivery,2km,2,"1 x All About Chicken Pizza, 1 x Bageecha Pizza",,,Buy 1 Get 1 - â‚¹799.00,859,42.95,0,0,0,0,901.95,,,,,,18.27,0.8,Correctly,,9d0c3a5735381bf855f0493f05228a63d7c27e6305c63b926e7cd4e593f5b032,,
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6489414222,"07:58 PM, January 01 2025",7:58 PM, January 01 2025,Delivered,Zomato Delivery,1km,1,"1 x Jamaican Chicken Melt, 1 x Tripple Cheese Pizza",,,Buy 1 Get 1 - â‚¹479.00,549,27.45,0,0,0,0,576.45,,,,,,15.42,1.6,Correctly,,25f94e5f80e681716f76ca26a1a572597433eefb0e645f3888d6605a3729aafd,,
